?,L2,L,U2,U,I2,I,R,Word,UKPhonetics,USPhonetics,Paraphrase,
0,28,27,09,8,04,3,0.007614963,chorale,[kɒˈrɑːl],[kəˈræl],赞美诗；合唱班，合唱团,
0,28,27,09,8,05,4,0.632746844,clamor,[ˈklæmə],[ˈklæmə],喧闹；喧哗，噪声,
0,28,27,09,8,06,5,0.711095051,clan,[klæn],[klæn],(有共同爱好的)团体，帮派,
0,28,27,09,8,07,6,0.429495358,cleave,[kliːv],[kliːv],紧贴，坚持；分隔，割裂，劈开,
0,28,27,09,8,08,7,0.970182862,cling,[klɪŋ],[klɪŋ],紧贴；支持,
0,28,27,09,8,09,8,0.727339813,coarse,[kɔːs],[kɔrs],粗糙的，表面不平整的；粗俗的,
0,28,27,09,8,10,9,0.893619307,cohesive,[kəʊˈhiːsɪv],[koˈhisɪv],有粘性的；有凝聚力的,
0,28,27,10,9,01,0,0.759896205,commiserate,[kəˈmɪzəreɪt],[kəˈmɪzəreɪt],表示怜悯，同情,
0,28,27,10,9,02,1,0.409723757,compatible,[kəmˈpætɪb(ə)l],[kəmˈpætəbl],一致的，能共存的,
0,28,27,10,9,03,2,0.580845842,compelling,[kəmˈpelɪŋ],[kəmˈpɛlɪŋ],极具说服力的,
0,28,27,10,9,04,3,0.008588794,complacent,[kəmˈpleɪs(ə)nt],[kəmˈplesnt],自满的，自鸣得意的,
0,28,27,10,9,05,4,0.51263803,complementary,[kɒmplɪˈment(ə)rɪ],[ˈkɑmpləˈmɛntri],互补的,
0,28,27,10,9,06,5,0.450585071,complicate,[ˈkɒmplɪkeɪt],[ˈkɑmplɪket],使复杂化,
0,28,27,10,9,07,6,0.263147654,comprehend,[kɒmprɪˈhend],[ˌkɑmprɪˈhɛnd],理解，了解；包括，包含,
0,28,27,10,9,08,7,0.668811154,concrete,[ˈkɒŋkriːt],[ˈkɑŋkrit],事实性的，明确的,
0,28,27,10,9,09,8,0.939456421,condemn,[kənˈdem],[kənˈdɛm],谴责(...为不道德的、邪恶的),
0,28,27,10,9,10,9,0.66039817,conditional,[kənˈdɪʃ(ə)n(ə)l],[kənˈdɪʃənl],有条件的，受制约的,
0,29,28,01,0,01,0,0.915076034,conflagration,[ˌkɒnfləˈgreɪʃ(ə)n],[ˌkɑnfləˈɡreʃən],武装冲突，战争,
0,29,28,01,0,02,1,0.139735769,conflate,[kənˈfleɪt],[kənˈfleɪt],混合,
0,29,28,01,0,03,2,0.458720558,conform,[kənˈfɔːm],[kənˈfɔrm],使协调；遵照，遵从,
0,29,28,01,0,04,3,0.20019875,conjure,[ˈkʌndʒə],[ˈkʌndʒɚ],请求，恳求；在脑海中浮现，想起,
0,29,28,01,0,05,4,0.164733917,consent,[kənˈsent],[kənˈsɛnt],同意，赞同；同意,
0,29,28,01,0,06,5,0.267692889,consign,[kənˈsaɪn],[kənˈsaɪn],转交，转移(给他人),
0,29,28,01,0,07,6,0.377501268,consternation,[kɒnstəˈneɪʃ(ə)n],[ˌkɑnstɚˈneʃən],惊愕，恐慌，恐惧,
0,29,28,01,0,08,7,0.168253357,contemplate,[ˈkɒntempleɪt],[ˈkɑntəmplet],沉思，仔细考虑,
0,29,28,01,0,09,8,0.624428312,contempt,[kənˈtem(p)t],[kənˈtɛmpt],蔑视，鄙视,
0,29,28,01,0,10,9,0.736447579,contend,[kənˈtend],[kənˈtɛnd],竞争，争夺；声明，声称,
0,29,28,02,1,01,0,0.867212026,contradict,[kɒntrəˈdɪkt],[ˈkɑntrəˈdɪkt],否认，反驳；与...相矛盾,
0,29,28,02,1,02,1,0.667062201,contrived,[kənˈtraɪvd],[kənˈtraɪvd],不自然的，刻意的,
0,29,28,02,1,03,2,0.930177888,convene,[kənˈviːn],[kənˈvin],召开，召集,
0,29,28,02,1,04,3,0.628274945,correlate,[ˈkɒrəleɪt],[ˈkɔrəlet],使...相关联,
0,29,28,02,1,05,4,0.779674648,counterpart,[ˈkaʊntəpɑːt],[ˈkaʊntɚpɑrt],(地位、功能)对等的人或物,
0,29,28,02,1,06,5,0.75322428,counterproductive,[ˌkaʊntəprəˈdʌktɪv],[ˌkaʊntərprəˈdʌktɪv],反效果的，阻碍预期目标的,
0,29,28,02,1,07,6,0.881385731,courteous,[ˈkɜːtjəs],[ˈkɝtɪəs],礼貌的，谦恭有礼的,
0,29,28,02,1,08,7,0.573944963,coy,[kɒɪ],[kɔɪ],不愿与人交往的，内向的,
0,29,28,02,1,09,8,0.683878235,credit,[ˈkredɪt],[ˈkrɛdɪt],信任，信赖；表扬，赞扬,
0,29,28,02,1,10,9,0.283150627,crow,[krəʊ],[kro],感到高兴,
0,29,28,03,2,01,0,0.836507958,damn,[dæm],[dæm],(在道德上)谴责,
0,29,28,03,2,02,1,0.467638662,dampen,[ˈdæmp(ə)n],[ˈdæmpən],抑制，压抑(感情、精力等)，泼冷水,
0,29,28,03,2,03,2,0.315200562,dashing,[ˈdæʃɪŋ],[ˈdæʃɪŋ],爱好冒险的，大胆的,
0,29,28,03,2,04,3,0.352770515,dated,[ˈdeɪtɪd],[ˈdetɪd],过时的,
0,29,28,03,2,05,4,0.564898789,deadlock,[ˈdedlɒk],[ˈdedlɑːk],僵局；使陷入僵局，使停顿,
0,29,28,03,2,06,5,0.978306925,debonair,[ˌdebəˈneə],[ˌdɛbəˈnɛr],无忧无虑，不在乎的；风度翩翩的,
0,29,28,03,2,07,6,0.804327513,decadent,[ˈdekədənt],[ˈdekədənt],堕落的，腐败的；道德上堕落的人,
0,29,28,03,2,08,7,0.221983205,decry,[dɪˈkraɪ],[dɪˈkraɪ],强烈反对，否定,
0,29,28,03,2,09,8,0.775699339,deflect,[dɪˈflekt],[dɪˈflɛkt],使偏斜，使转向,
0,29,28,03,2,10,9,0.148697376,defray,[dɪˈfreɪ],[dɪˈfreɪ],支付,
0,29,28,04,3,01,0,0.024398886,deign,[deɪn],[den],(不情愿地)屈尊，俯就,
0,29,28,04,3,02,1,0.015518377,delegate,[ˈdelɪgət],[ˈdɛlɪɡət],代理人，代表；移交(权力，任务等),
0,29,28,04,3,03,2,0.19403678,delineate,[dɪˈlɪnɪeɪt],[dɪˈlɪnɪet],描写，描绘,
0,29,28,04,3,04,3,0.356587585,demote,[ˌdiːˈməʊt],[ˌdiːˈmoʊt],降职，降级,
0,29,28,04,3,05,4,0.523698503,dependable,[dɪˈpendəb(ə)l],[dɪˈpɛndəbl],可靠的，值得信赖的,
0,29,28,04,3,06,5,0.851323961,deplorable,[dɪˈplɔːrəbl],[dɪˈplɔːrəbl],可鄙的，可耻的,
0,29,28,04,3,07,6,0.653480312,dichotomy,[daɪˈkɒtəmi],[daɪˈkɑːtəmi],对立,
0,29,28,04,3,08,7,0.914632114,dictate,[dɪkˈteɪt],[ˈdɪktet],(仗着地位，权力)下令,
0,29,28,04,3,09,8,0.099832871,discreet,[dɪˈskriːt],[dɪˈskrit],(言行)谨慎的,
0,29,28,04,3,10,9,0.299339022,disenchant,[ˌdɪsɪnˈtʃænt],[ˌdɪsɪnˈtʃænt],使清醒,
0,29,28,05,4,01,0,0.087880621,dishearten,[dɪsˈhɑːtn],[dɪsˈhɑːrtn],使沮丧，使失去信心,
0,29,28,05,4,02,1,0.774660168,disjunctive,[dɪsˈdʒʌŋktɪv],[dɪsˈdʒʌŋktɪv],分离的,
0,29,28,05,4,03,2,0.126817188,disprove,[dɪsˈpruːv],[ˌdɪsˈpruv],反驳，证明为假,
0,29,28,05,4,04,3,0.351288519,distinctive,[dɪˈstɪŋ(k)tɪv],[dɪˈstɪŋktɪv],完全不同的；特征性的，典型的,
0,29,28,05,4,05,4,0.688396185,doctrinaire,[ˌdɒktrɪˈneə(r)],[ˌdɑːktrəˈner],教条主义的，照本宣科的,
0,29,28,05,4,06,5,0.064187907,domineer,[ˌdɒmɪˈnɪə],[ˌdɒməˈnɪə],专制统治,
0,29,28,05,4,07,6,0.586523175,drab,[dræb],[dræb],单调的，无聊的,
0,29,28,05,4,08,7,0.328126329,dramatic,[drəˈmætɪk],[drəˈmætɪk],显著的，惹人注意的,
0,29,28,05,4,09,8,0.123047647,dread,[dred],[drɛd],恐惧,
0,29,28,05,4,10,9,0.234042955,duplicate,[ˈdjuːplɪkeɪt],[ˈduplɪket],复制品；复制,
0,29,28,06,5,01,0,0.181135137,eclectic,[ɪˈklektɪk],[ɪˈklektɪk],混合的，多元化的,
0,29,28,06,5,02,1,0.983880379,efficacious,[ˌefɪˈkeɪʃəs],[ˌefɪˈkeɪʃəs],有效的,
0,29,28,06,5,03,2,0.208273411,elude,[ɪˈl(j)uːd],[ɪˈlud],躲闪，躲避；使无法理解，使困惑,
0,29,28,06,5,04,3,0.347125571,enamored,[ɪˈnæməd],[enˈæməd],迷恋的，热爱的,
0,29,28,06,5,05,4,0.888455493,endeavor,[ɪnˈdevə],[ɪnˈdevər],努力，奋斗；努力做，拼搏,
0,29,28,06,5,06,5,0.372595598,enthrall,[ɪnˈθrɔːl],[ɪnˈθrɔːl],(像用魔咒般)吸引,
0,29,28,06,5,07,6,0.284751104,equilibrium,[ˌiːkwɪˈlɪbrɪəm],[ˌikwɪˈlɪbrɪəm],均势，平衡,
0,29,28,06,5,08,7,0.739549071,escort,[ˈeskɔːt],[ˈɛskɔt],同行，护送,
0,29,28,06,5,09,8,0.660935629,ethos,[ˈiːθɒs],[ˈiːθɑːs],道德准则,
0,29,28,06,5,10,9,0.758328055,exorcise,[ˈeksɔːsaɪz],[ˈeksɔːˌsaɪz],除去,
0,29,28,07,6,01,0,0.697338792,explicate,[ˈeksplɪkeɪt],[ˈeksplɪkeɪt],解释，说明,
0,29,28,07,6,02,1,0.158811858,exterminate,[ɪkˈstɜːmɪneɪt],[ɪkˈstɝməˈnet],根除，消灭,
0,29,28,07,6,03,2,0.250450774,extrapolate,[ɪkˈstræpəleɪt],[ɪkˈstræpəleɪt],(通过逻辑)判断,
0,29,28,07,6,04,3,0.263944903,fabulous,[ˈfæbjʊləs],[ˈfæbjələs],幻想中的，不真实的；极好的,
0,29,28,07,6,05,4,0.960207034,fad,[fæd],[fæd],(短暂的)流行，时尚,
0,29,28,07,6,06,5,0.492873087,fallible,[ˈfælɪb(ə)l],[ˈfæləbl],可能出错的,
0,29,28,07,6,07,6,0.481615832,fanciful,[ˈfænsɪfʊl],[ˈfænsɪfl],不切实际的，荒谬的,
0,29,28,07,6,08,7,0.550629581,favoritism,[ˈfeɪvərɪtɪzəm],[ˈfeɪvərɪtˌɪzəm],偏爱，偏袒,
0,29,28,07,6,09,8,0.011836472,featureless,[ˈfiːtʃələs],[ˈfiːtʃərləs],缺乏特征的,
0,29,28,07,6,10,9,0.980668907,feisty,[ˈfaɪsti],[ˈfaɪsti],好斗的，好争论的,
0,29,28,08,7,01,0,0.942449134,felony,[ˈfelənɪ],[ˈfɛləni],重罪,
0,29,28,08,7,02,1,0.560481076,ferocious,[fəˈrəʊʃəs],[fəˈroʃəs],激烈的，爆发性的；凶猛的，残暴的,
0,29,28,08,7,03,2,0.452093607,fervent,[ˈfɜːv(ə)nt],[ˈfɝvənt],充满感情的，热情洋溢的,
0,29,28,08,7,04,3,0.297026107,figment,[ˈfɪgm(ə)nt],[ˈfɪɡmənt],虚构的事物，幻觉,
0,29,28,08,7,05,4,0.304655883,fitful,[ˈfɪtfʊl],[ˈfɪtfəl],断断续续的,
0,29,28,08,7,06,5,0.708271331,fleeting,[ˈfliːtɪŋ],[ˈflitɪŋ],稍纵即逝的，短暂的,
0,29,28,08,7,07,6,0.377301721,forage,[ˈfɒrɪdʒ],[ˈfɔrɪdʒ],寻找,
0,29,28,08,7,08,7,0.562491281,forebode,[fɔːˈbəʊd],[foʊrˈboʊd],预示，预兆,
0,29,28,08,7,09,8,0.677841983,foreground,[ˈfɔːgraʊnd],[ˈfɔrɡraʊnd],强调，重视,
0,29,28,08,7,10,9,0.74081516,forfeit,[ˈfɔːfɪt],[ˈfɔrfət],罚金,
0,29,28,09,8,01,0,0.431705019,forsake,[fəˈseɪk],[fɔrˈsekˌfə-],彻底放弃，抛弃,
0,29,28,09,8,02,1,0.826232931,frosty,[ˈfrɒstɪ],[ˈfrɔsti],寒冷的；无强烈情感的，冷淡的,
0,29,28,09,8,03,2,0.817926487,gawky,[ˈɡɔːki],[ˈɡɔːki],(举止)笨拙的,
0,29,28,09,8,04,3,0.476167938,germinate,[ˈdʒɜːmɪneɪt],[ˈdʒɝmɪnet],发芽；出现,
0,29,28,09,8,05,4,0.912788693,glacial,[ˈgleɪsɪəl],[ˈɡleʃl],极冷的；冷漠的，无感情的,
0,29,28,09,8,06,5,0.043483343,glide,[glaɪd],[ɡlaɪd],轻松地行动，轻松地通过,
0,29,28,09,8,07,6,0.92602228,glower,[ˈglaʊə],[ˈɡlaʊɚ],怒目而视,
0,29,28,09,8,08,7,0.508590468,graft,[grɑːft],[ɡræft],移植，移接,
0,29,28,09,8,09,8,0.886494903,grit,[grɪt],[ɡrɪt],(面对困难时所表现出来的)毅力,
0,29,28,09,8,10,9,0.448910621,groggy,[ˈɡrɒɡi],[ˈɡrɑːɡi],虚弱的，(走路)不稳的,
0,29,28,10,9,01,0,0.8842946,grudge,[grʌdʒ],[ɡrʌdʒ],怨恨，仇恨,
0,29,28,10,9,02,1,0.619915808,grumble,[ˈgrʌmb(ə)l],[ˈɡrʌmbl],(尤指低声地)抱怨，埋怨,
0,29,28,10,9,03,2,0.458271324,halfhearted,[ˈhɑːfˈhɑːtɪd],[ˈhɑːfˈhɑːtɪd],不感兴趣的，不热情的,
0,29,28,10,9,04,3,0.686304337,heckle,[ˈhek(ə)l],[ˈhɛkl],起哄，使难堪,
0,29,28,10,9,05,4,0.955076388,hierarchical,[haɪəˈrɑːkɪk(ə)l],[ˌhaɪəˈrɑrkɪkl],分等级的，等级制的,
0,29,28,10,9,06,5,0.581785055,hobble,[ˈhɒb(ə)l],[ˈhɑbl],阻碍，妨碍,
0,29,28,10,9,07,6,0.278971685,humdrum,[ˈhʌmdrʌm],[ˈhʌmdrʌm],无聊的，乏味的,
0,29,28,10,9,08,7,0.850949243,humiliate,[hjʊˈmɪlɪeɪt],[hjuˈmɪlɪet],羞辱，使丧失尊严,
0,29,28,10,9,09,8,0.447309668,hypothetical,[ˌhaɪpəˈθetɪk(ə)l],[ˌhaɪpəˈθɛtɪkl],假设，前提条件；假定的,
0,29,28,10,9,10,9,0.426415217,idiosyncrasy,[ˌɪdɪə(ʊ)ˈsɪŋkrəsɪ],[ˌɪdɪəˈsɪŋkrəsi],独特而奇怪的习惯,
0,30,29,01,0,01,0,0.742017291,idle,[ˈaɪd(ə)l],[ˈaɪdl],闲置的，未使用的；懒散的；懒散度日，无所事事,
0,30,29,01,0,02,1,0.055843004,ill-bred,ill-bred,ill-bred,没有教养的，没有礼貌的,
0,30,29,01,0,03,2,0.222393676,illustrious,[ɪˈlʌstrɪəs],[ɪˈlʌstrɪəs],著名的，杰出的,
0,30,29,01,0,04,3,0.502053373,imperishable,[ɪmˈperɪʃəbl],[ɪmˈperɪʃəbl],不朽的，永恒的,
0,30,29,01,0,05,4,0.229499345,implicit,[ɪmˈplɪsɪt],[ɪmˈplɪsɪt],不言而喻的，心照不宣的；无疑问的，无保留的,
0,30,29,01,0,06,5,0.390148991,impunity,[ɪmˈpjuːnɪtɪ],[ɪmˈpjunəti],免责，免受处罚,
0,30,29,01,0,07,6,0.804058512,incentive,[ɪnˈsentɪv],[ɪnˈsɛntɪv],刺激，诱因,
0,30,29,01,0,08,7,0.556059445,incumbent,[ɪnˈkʌmb(ə)nt],[ɪnˈkʌmbənt],义不容辞的，必须的,
0,30,29,01,0,09,8,0.83342931,indecorous,[ɪnˈdekərəs],[ɪnˈdekərəs],不合礼节的，不得体的,
0,30,29,01,0,10,9,0.882719966,infraction,[ɪnˈfrækʃn],[ɪnˈfrækʃn],违背，违反,
0,30,29,02,1,01,0,0.345508138,justify,[ˈdʒʌstɪfaɪ],[ˈdʒʌstəˈfai],证明...的合理性，为...辩解,
0,30,29,02,1,02,1,0.141269144,lag,[læg],[læɡ],缓慢行走；萎靡，失去活力,
0,30,29,02,1,03,2,0.528986504,lance,[lɑːns],[læns],刺穿，刺破,
0,30,29,02,1,04,3,0.278616701,lax,[læks],[læks],松弛的，不紧的，不严格的；懈怠的，漫不经心的,
0,30,29,02,1,05,4,0.896753865,license,[ˈlaɪsns],[ˈlaɪsns],许可，认可；自由,
0,30,29,02,1,06,5,0.51628067,lionize,[ˈlaɪənaɪz],[ˈlaɪənaɪz],追捧，把...捧为名人,
0,30,29,02,1,07,6,0.143739456,ludicrous,[ˈluːdɪkrəs],[ˈludɪkrəs],荒唐的，可笑的,
0,30,29,02,1,08,7,0.04497426,luminous,[ˈluːmɪnəs],[ˈlʊmənəs],杰出的，重要的,
0,30,29,02,1,09,8,0.324692992,lurid,[ˈl(j)ʊərɪd],[ˈlʊrɪd],恐怖的，令人反感的,
0,30,29,02,1,10,9,0.292962036,machination,[ˌmæʃɪˈneɪʃn],[ˌmæʃɪˈneɪʃn],诡计,
0,30,29,03,2,01,0,0.144756117,madcap,[ˈmædkæp],[ˈmædkæp],热爱冒险的人；大胆的，鲁莽的,
0,30,29,03,2,02,1,0.907358672,magnitude,[ˈmægnɪtjuːd],[ˈmæɡnɪtud],重要，重大,
0,30,29,03,2,03,2,0.889889337,malevolent,[məˈlev(ə)l(ə)nt],[məˈlɛvələnt],恶意的，恶毒的,
0,30,29,03,2,04,3,0.298469194,malignant,[məˈlɪgnənt],[məˈlɪgnənt],恶毒的，邪恶的,
0,30,29,03,2,05,4,0.604884346,maneuver,[məˈnʊvə],[məˈnʊvə],巧妙地操纵,
0,30,29,03,2,06,5,0.441410297,marginal,[ˈmɑːdʒɪn(ə)l],[ˈmɑrdʒɪnl],不重要的,
0,30,29,03,2,07,6,0.414708806,meditate,[ˈmedɪteɪt],[ˈmɛdɪtet],思索，沉思,
0,30,29,03,2,08,7,0.562044642,menial,[ˈmiːnɪəl],[ˈminjəl],卑贱的，低下的,
0,30,29,03,2,09,8,0.98019491,meretricious,[ˌmerəˈtrɪʃəs],[ˌmerəˈtrɪʃəs],艳俗的，俗气的,
0,30,29,03,2,10,9,0.260178118,milieu,[miːˈljɜː],[miːˈljɜː],环境，氛围,
0,30,29,04,3,01,0,0.541738003,misapprehension,[ˌmɪsæprɪˈhenʃn],[ˌmɪsæprɪˈhenʃn],错误的理解、判断,
0,30,29,04,3,02,1,0.446927964,monarch,[ˈmɒnək],[ˈmɑnək],君主，帝王,
0,30,29,04,3,03,2,0.010817549,monopolize,[məˈnɒpəlaɪz],[məˈnɑːpəlaɪz],垄断，主宰,
0,30,29,04,3,04,3,0.766714488,nirvana,[nɪəˈvɑːnə],[nɪrˈvɑnə],天堂，极乐世界,
0,30,29,04,3,05,4,0.60516941,nostalgia,[nɒˈstældʒə],[nəˈstældʒə],怀旧，怀念,
0,30,29,04,3,06,5,0.135860378,notoriety,[ˌnəʊtəˈraɪəti],[ˌnoʊtəˈraɪəti],坏名声,
0,30,29,04,3,07,6,0.604620557,nourish,[ˈnʌrɪʃ],[ˈnɜrɪʃ],培养，促进,
0,30,29,04,3,08,7,0.649438226,novice,[ˈnɒvɪs],[ˈnɑvɪs],新手，初学者,
0,30,29,04,3,09,8,0.131015952,nullification,[ˌnʌlɪfɪˈkeɪʃən],[ˌnʌləfəˈkeʃən],(尤指法律条文等正式的)废除，废弃,
0,30,29,04,3,10,9,0.119918653,numb,[nʌm],[nʌm],麻木的，无感情的,
0,30,29,05,4,01,0,0.767777016,oaf,[əʊf],[oʊf],愚蠢的人,
0,30,29,05,4,02,1,0.68882816,observant,[əbˈzɜːv(ə)nt],[əbˈzɜːvənt],警惕的，警觉的；严格遵守(规章、制度或原则)的,
0,30,29,05,4,03,2,0.387015628,obsolete,[ˈɒbsəliːt],[ˌɑbsəˈlit],过时的，被淘汰的,
0,30,29,05,4,04,3,0.387990455,onset,[ˈɒnset],[ˈɑnsɛt],起始，开始,
0,30,29,05,4,05,4,0.899421129,ordeal,[ɔːˈdiːəl],[ɔrˈdil],严峻的考验,
0,30,29,05,4,06,5,0.667213075,ostensible,[ɒˈstensɪb(ə)l],[ɑˈstɛnsəbl],表面上的，佯装的,
0,30,29,05,4,07,6,0.143553618,outgrowth,[ˈaʊtɡrəʊθ],[ˈaʊtɡroʊθ],结果，后果,
0,30,29,05,4,08,7,0.65719279,outmoded,[ˌaʊtˈməʊdɪd],[ˌaʊtˈmoʊdɪd],过时的，废弃的,
0,30,29,05,4,09,8,0.207373018,override,[əʊvəˈraɪd],[ˌovəˈraɪd],推翻,
0,30,29,05,4,10,9,0.415995066,overshadow,[ˌəʊvəˈʃædəʊ],[ˌoʊvərˈʃædoʊ],(在重要性上)超越，超过,
0,30,29,06,5,01,0,0.071993562,overwhelm,[əʊvəˈwelm],[ˌovəˈwɛlm],淹没,
0,30,29,06,5,02,1,0.872476012,overwrought,[ˌəʊvəˈrɔːt],[ˌoʊvərˈrɔːt],十分激动的，非常不安的；(装饰、文风等)过分华丽的,
0,30,29,06,5,03,2,0.822503873,palaver,[pəˈlɑːvə(r)],[pəˈlɑːvər],对话，交流；闲聊,
0,30,29,06,5,04,3,0.272638426,palpitation,[ˌpælpɪˈteɪʃən],[ˌpælpəˈteɪʃən],(有节奏的)舒张收缩,
0,30,29,06,5,05,4,0.832365267,panacea,[ˌpænəˈsiːə],[ˌpænəˈsiːə],万能药，万灵药,
0,30,29,06,5,06,5,0.826942209,peculiarity,[pɪˌkjuːliˈærəti],[pɪˌkjuːliˈærəti],特征，特点,
0,30,29,06,5,07,6,0.038571226,pedagogical,[ˌpedəˈɡɒdʒɪkl],[ˌpedəˈɡɑːdʒɪkl],教学的；教师的,
0,30,29,06,5,08,7,0.320223828,peel,[piːl],[pil],脱去(衣服等),
0,30,29,06,5,09,8,0.382773727,perceptive,[pəˈseptɪv],[pəˈsɛptɪv],敏锐的,
0,30,29,06,5,10,9,0.041999873,perilous,[ˈperɪləs],[ˈpɛrələs],危险的,
0,30,29,07,6,01,0,0.768280271,perquisite,[ˈpɜːkwɪzɪt],[ˈpɜːrkwɪzɪt],额外的好处,
0,30,29,07,6,02,1,0.719113624,petulant,[ˈpetjʊl(ə)nt],[ˈpɛtʃələnt],易怒的，爱发脾气的,
0,30,29,07,6,03,2,0.720144005,pioneer,[paɪəˈnɪə],[ˌpaɪəˈnɪr],拓荒者，先驱者；开创，创造,
0,30,29,07,6,04,3,0.520916723,pious,[ˈpaɪəs],[ˈpaɪəs],(信仰上)虔诚的,
0,30,29,07,6,05,4,0.169843048,pitfall,[ˈpɪtfɔːl],[ˈpɪtˈfɔl],陷阱,
0,30,29,07,6,06,5,0.03442544,pivotal,[ˈpɪvətl],[ˈpɪvətl],最关键的，最为重要的,
0,30,29,07,6,07,6,0.473543289,placid,[ˈplæsɪd],[ˈplæsɪd],冷静的，淡定的,
0,30,29,07,6,08,7,0.495598836,playful,[ˈpleɪfʊl],[ˈplefl],爱开玩笑的，好打闹的,
0,30,29,07,6,09,8,0.915786451,plebeian,[plɪˈbiːən],[pləˈbiən],平民的，社会下层的,
0,30,29,07,6,10,9,0.791030884,plush,[plʌʃ],[plʌʃ],奢华的，豪华的,
0,30,29,08,7,01,0,0.967743746,poach,[pəʊtʃ],[potʃ],水煮,
0,30,29,08,7,02,1,0.188578079,pointer,[ˈpɒɪntə],[ˈpɔɪntə],忠告，建议,
0,30,29,08,7,03,2,0.736573056,pragmatic,[prægˈmætɪk],[prægˈmætɪk],实用主义的，务实的,
0,30,29,08,7,04,3,0.560236839,premeditate,[prɪˈmedɪteɪt],[prɪˈmedəˌteɪt],预谋,
0,30,29,08,7,05,4,0.643587773,prerequisite,[priːˈrekwɪzɪt],[ˌpriˈrɛkwəzɪt],先决条件，前提,
0,30,29,08,7,06,5,0.704232508,prerogative,[prɪˈrɒɡətɪv],[prɪˈrɑːɡətɪv],特权，权力,
0,30,29,08,7,07,6,0.125029356,proclaim,[prəˈkleɪm],[prəˈklem],宣告，使...公之于众,
0,30,29,08,7,08,7,0.113948997,project,[ˈprɒdʒekt],[ˈprɔdʒɛkt],预测，预计,
0,30,29,08,7,09,8,0.775200384,proprietary,[prəˈpraɪət(ə)rɪ],[prəˈpraɪətɛri],私营的,
0,30,29,08,7,10,9,0.173336539,prototype,[ˈprəʊtətaɪp],[ˈprotəˈtaɪp],原型,
0,30,29,09,8,01,0,0.376086461,rampant,[ˈræmpənt],[ˈræmpənt],(植物)生长茂盛的；猖獗的，不受限制的,
0,30,29,09,8,02,1,0.745805968,ravenous,[ˈræv(ə)nəs],[ˈrævənəs],食量大的，贪食的；贪婪的,
0,30,29,09,8,03,2,0.811592228,redeem,[rɪˈdiːm],[rɪˈdim],改过自新,
0,30,29,09,8,04,3,0.740641762,refreshing,[rɪˈfreʃɪŋ],[riˈfrɛʃɪŋ],令人身心振奋的，提神的,
0,30,29,09,8,05,4,0.846291871,remnant,[ˈremnənt],[ˈrɛmnənt],残余，剩余物,
0,30,29,09,8,06,5,0.770298911,renege,[rɪˈniːɡ],[rɪˈniːɡ],放弃，摒弃,
0,30,29,09,8,07,6,0.065266124,replenish,[rɪˈplenɪʃ],[rɪˈplɛnɪʃ],补充,
0,30,29,09,8,08,7,0.496535928,replicate,[ˈreplɪkeɪt],[ˈrɛplɪket],复制，复刻,
0,30,29,09,8,09,8,0.663071627,residual,[rɪˈzɪdjʊəl],[rɪˈzɪdʒuəl],剩余的，残存的,
0,30,29,09,8,10,9,0.287742531,restitution,[ˌrestɪˈtjuːʃn],[ˌrestɪˈtuːʃn],补偿，赔偿,
0,30,29,10,9,01,0,0.099501346,resurrect,[ˌrezəˈrekt],[ˌrezəˈrekt],使重生，使复苏,
0,30,29,10,9,02,1,0.559662059,retentive,[rɪˈtentɪv],[rɪˈtentɪv],记性好的,
0,30,29,10,9,03,2,0.323165273,retrieve,[rɪˈtriːv],[rɪˈtriv],寻回，找回,
0,30,29,10,9,04,3,0.979934116,reverberate,[rɪˈvɜːbəreɪt],[rɪˈvɜːbəˈret],回荡，回响,
0,30,29,10,9,05,4,0.949626266,rhetorical,[rɪˈtɒrɪk(ə)l],[rɪˈtɔrɪkl],言辞华丽(却往往无内涵)的,
0,30,29,10,9,06,5,0.165692921,rigmarole,[ˈrɪɡmərəʊl],[ˈrɪɡməroʊl],混乱而无意义的话,
0,30,29,10,9,07,6,0.233124214,ruthless,[ˈruːθlɪs],[ˈrʊθləs],没有怜悯心的，残忍的,
0,30,29,10,9,08,7,0.956918721,screen,[skriːn],[skrin],掩护物，屏障；掩护，遮蔽,
0,30,29,10,9,09,8,0.500141438,scrimp,[skrɪmp],[skrɪmp],节俭,
0,30,29,10,9,10,9,0.290457987,sectarianism,[sekˈteəriənɪzəm],[sekˈteriənɪzəm],宗派主义，顽固,
0,31,30,01,0,01,0,0.896013108,secular,[ˈsekjʊlə],[ˈsɛkjələ],世俗的，尘世的,
0,31,30,01,0,02,1,0.174479436,simile,[ˈsɪməli],[ˈsɪməli],明喻,
0,31,30,01,0,03,2,0.719825705,skittish,[ˈskɪtɪʃ],[ˈskɪtɪʃ],容易受到惊吓的，胆小的；善变的，多变的,
0,31,30,01,0,04,3,0.883455189,sparing,[ˈspeərɪŋ],[ˈsperɪŋ],节俭的，节约的,
0,31,30,01,0,05,4,0.448827092,splutter,[ˈsplʌtə],[ˈsplʌtə],急切而不清楚地说,
0,31,30,01,0,06,5,0.789126888,squeamish,[ˈskwiːmɪʃ],[ˈskwiːmɪʃ],恶心的，晕船的,
0,31,30,01,0,07,6,0.711697729,staunch,[stɔːn(t)ʃ],[stɔntʃ],忠诚的，坚定的,
